,row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,supplier,product_id,category,sub_category,product_name,returned,sales,quantity,discount,profit,delivery_delay_days,late_delivery
7706,7707,CA-2016-114601,2016-08-26,2016-08-26,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,Kelly Williams,OFF-AR-10002578,Office Supplies,Art,Newell 335,Not,8.64,3,0.0,2.5056,0,No
7707,7708,CA-2017-100237,2017-10-15,2017-10-19,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,84057,West,Anna Andreadi,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,Not,11.68,2,0.0,4.2048,4,No
7708,7709,CA-2014-139542,2014-10-25,2014-10-29,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Not,40.776,3,0.2,0.5097,4,No
7709,7710,CA-2014-139542,2014-10-25,2014-10-29,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Not,13.698,3,0.7,-9.5886,4,No
7710,7711,US-2015-142811,2015-02-04,2015-07-04,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,85204,West,Anna Andreadi,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,Not,87.8,5,0.2,32.925,150,Yes
7711,7712,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,Cassandra Brandow,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",Not,77.952,3,0.2,15.5904,2,No
7712,7713,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,Cassandra Brandow,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Not,147.184,2,0.2,-29.4368,2,No
7713,7714,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,Cassandra Brandow,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,Not,47.952,3,0.2,16.1838,2,No
7714,7715,CA-2014-150203,2014-05-12,2014-07-12,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,Not,250.26,6,0.0,72.5754,61,Yes
7715,7716,US-2017-101518,2017-03-11,2017-08-11,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Not,40.776,3,0.2,0.5097,153,Yes
7716,7717,CA-2015-149636,2015-06-01,2015-12-01,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,Anna Andreadi,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Yes,29.6,5,0.2,9.25,183,Yes
7717,7718,CA-2015-149636,2015-06-01,2015-12-01,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,Anna Andreadi,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,Yes,1.938,2,0.7,-1.3566,183,Yes
7718,7719,US-2017-146213,2017-09-09,2017-09-14,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90032,West,Anna Andreadi,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,Not,159.96,4,0.0,51.1872,5,No
7719,7720,CA-2015-108588,2015-05-01,2015-10-01,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,Chuck Magee,OFF-AR-10001615,Office Supplies,Art,Newell 34,Not,59.52,3,0.0,15.4752,153,Yes
7720,7721,CA-2015-108588,2015-05-01,2015-10-01,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,Chuck Magee,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Not,17.48,2,0.0,8.2156,153,Yes
7721,7722,CA-2015-108588,2015-05-01,2015-10-01,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,Chuck Magee,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,Not,13.168,2,0.2,4.6088,153,Yes
7722,7723,US-2017-138086,2017-04-16,2017-04-20,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,Not,40.74,3,0.0,12.222,4,No
7723,7724,CA-2015-139374,2015-10-09,2015-10-09,Standard Class,AR-10345,Alex Russell,Corporate,United States,Austin,Texas,78745,Central,Kelly Williams,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,Not,179.886,1,0.3,-2.5698,0,No
7724,7725,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,Chuck Magee,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,Not,286.256,1,0.2,17.891,4,No
7725,7726,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,Chuck Magee,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,Not,24.224,2,0.2,-4.8448,4,No
7726,7727,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,Chuck Magee,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",Not,331.536,3,0.2,-82.884,4,No
7727,7728,US-2015-150231,2015-03-16,2015-03-20,Second Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,Chuck Magee,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,Not,17.52,3,0.0,6.3072,4,No
7728,7729,CA-2016-106915,2016-11-26,2016-11-26,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,Texas,79907,Central,Kelly Williams,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,Not,17.856,4,0.2,4.2408,0,No
7729,7730,US-2016-109260,2016-09-26,2016-09-26,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Tallahassee,Florida,32303,South,Cassandra Brandow,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Not,431.976,3,0.2,-75.5958,0,No
7730,7731,CA-2017-104850,2017-06-13,2017-06-19,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",Not,291.136,4,0.2,-25.4744,6,No
7731,7732,CA-2017-140508,2017-09-18,2017-09-21,First Class,PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Not,114.848,4,0.2,35.89,3,No
7732,7733,CA-2017-143294,2017-02-06,2017-08-06,Standard Class,JD-15790,John Dryer,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,Not,10.688,2,0.2,3.7408,181,Yes
7733,7734,CA-2016-165673,2016-05-15,2016-05-19,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Springfield,Ohio,45503,East,Chuck Magee,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",Not,15.232,4,0.2,5.5216,4,No
7734,7735,CA-2017-134418,2017-09-15,2017-09-20,Standard Class,GM-14500,Gene McClure,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,Not,12.42,3,0.0,5.2164,5,No
7735,7736,US-2016-106313,2016-08-22,2016-08-26,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,Not,19.44,3,0.0,9.3312,4,No
7736,7737,CA-2014-105872,2014-05-30,2014-06-06,Standard Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East,Chuck Magee,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,Not,70.368,4,0.2,26.388,7,No
7737,7738,CA-2017-108287,2017-12-18,2017-12-20,First Class,AG-10330,Alex Grayson,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-AR-10001315,Office Supplies,Art,Newell 310,Not,12.672,9,0.2,1.4256,2,No
7738,7739,CA-2017-141103,2017-07-30,2017-07-30,Standard Class,JF-15355,Jay Fein,Consumer,United States,Baltimore,Maryland,21215,East,Chuck Magee,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Not,89.95,5,0.0,43.176,0,No
7739,7740,CA-2014-154781,2014-11-21,2014-11-26,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,Not,6.58,2,0.0,3.0268,5,No
7740,7741,CA-2014-154781,2014-11-21,2014-11-26,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Not,94.99,1,0.0,28.497,5,No
7741,7742,CA-2015-147816,2015-09-24,2015-09-26,Second Class,CM-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,85705,West,Anna Andreadi,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,Not,35.12,2,0.2,13.17,2,No
7742,7743,CA-2017-105326,2017-08-20,2017-08-27,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,Not,25.92,4,0.0,12.4416,7,No
7743,7744,CA-2016-133613,2016-06-17,2016-06-22,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708,East,Chuck Magee,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,Not,7.96,2,0.0,3.7412,5,No
7744,7745,CA-2016-133613,2016-06-17,2016-06-22,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708,East,Chuck Magee,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,Not,566.97,3,0.0,153.0819,5,No
7745,7746,CA-2016-133613,2016-06-17,2016-06-22,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708,East,Chuck Magee,OFF-AR-10003829,Office Supplies,Art,Newell 35,Not,9.84,3,0.0,2.8536,5,No
7746,7747,CA-2015-109113,2015-12-19,2015-12-23,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Chicago,Illinois,60610,Central,Kelly Williams,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,Not,25.488,2,0.2,4.779,4,No
7747,7748,CA-2015-156153,2015-05-31,2015-05-31,Second Class,CW-11905,Carl Weiss,Home Office,United States,Long Beach,New York,11561,East,Chuck Magee,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,Not,7.56,6,0.0,0.3024,0,No
7748,7749,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,Cassandra Brandow,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",Not,60.84,3,0.0,19.4688,6,No
7749,7750,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,Cassandra Brandow,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,Not,450.04,2,0.0,58.5052,6,No
7750,7751,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,Cassandra Brandow,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,Not,34.6,2,0.0,16.608,6,No
7751,7752,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,Cassandra Brandow,TEC-PH-10002496,Technology,Phones,Cisco SPA301,Not,467.97,3,0.0,140.391,6,No
7752,7753,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,Cassandra Brandow,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,Not,33.02,2,0.0,15.8496,6,No
7753,7754,CA-2015-158323,2015-11-30,2015-11-30,First Class,AB-10600,Ann Blume,Corporate,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,Not,17.088,2,0.2,1.068,0,No
7754,7755,CA-2015-161795,2015-12-21,2015-12-23,Second Class,AH-10075,Adam Hart,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",Not,3.008,2,0.2,0.3384,2,No
7755,7756,CA-2017-100902,2017-11-17,2017-11-21,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,Not,268.24,7,0.2,93.884,4,No
7756,7757,CA-2017-100902,2017-11-17,2017-11-21,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,Not,431.16,5,0.2,107.79,4,No
7757,7758,CA-2017-112844,2017-11-13,2017-11-16,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East,Chuck Magee,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Not,43.6,4,0.0,12.208,3,No
7758,7759,CA-2017-112844,2017-11-13,2017-11-16,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East,Chuck Magee,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Not,154.95,3,0.0,30.99,3,No
7759,7760,CA-2016-158925,2016-10-24,2016-10-28,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Not,15.552,3,0.2,5.4432,4,No
7760,7761,CA-2014-155390,2014-06-12,2014-11-12,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Memphis,Tennessee,38109,South,Cassandra Brandow,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,Not,42.208,2,0.2,13.7176,153,Yes
7761,7762,CA-2017-123071,2017-03-12,2017-06-12,First Class,CC-12550,Clay Cheatham,Consumer,United States,Plano,Texas,75023,Central,Kelly Williams,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,Not,10.368,2,0.2,3.6288,92,Yes
7762,7763,CA-2017-156391,2017-09-26,2017-09-28,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Salem,Oregon,97301,West,Anna Andreadi,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,Yes,2.224,1,0.2,0.556,2,No
7763,7764,CA-2015-103093,2015-03-02,2015-07-02,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Columbus,Georgia,31907,South,Cassandra Brandow,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,Not,74.52,9,0.0,35.0244,122,Yes
7764,7765,US-2017-118941,2017-12-08,2017-12-08,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East,Chuck Magee,OFF-AR-10004078,Office Supplies,Art,Newell 312,Not,17.52,3,0.0,5.256,0,No
7765,7766,US-2017-118941,2017-12-08,2017-12-08,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East,Chuck Magee,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Not,1779.9,5,0.0,373.779,0,No
7766,7767,US-2017-118941,2017-12-08,2017-12-08,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East,Chuck Magee,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Not,219.9,5,0.0,59.373,0,No
7767,7768,CA-2015-169299,2015-08-24,2015-08-26,First Class,DO-13435,Denny Ordway,Consumer,United States,Portland,Oregon,97206,West,Anna Andreadi,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Not,7.152,3,0.2,0.7152,2,No
7768,7769,CA-2017-154088,2017-12-11,2017-12-11,Standard Class,LB-16735,Larry Blacks,Consumer,United States,Tallahassee,Florida,32303,South,Cassandra Brandow,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,Not,26.72,5,0.2,9.352,0,No
7769,7770,CA-2016-155978,2016-01-08,2016-01-08,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503,West,Anna Andreadi,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,Not,1039.728,2,0.2,90.9762,0,No
7770,7771,CA-2016-155978,2016-01-08,2016-01-08,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503,West,Anna Andreadi,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,Not,45.96,2,0.0,13.788,0,No
7771,7772,CA-2016-108196,2016-11-25,2016-11-25,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,East,Chuck Magee,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,Not,456.588,2,0.7,-304.392,0,No
7772,7773,CA-2016-108196,2016-11-25,2016-11-25,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,East,Chuck Magee,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,Not,4499.985,5,0.7,-6599.978,0,No
7773,7774,CA-2016-108196,2016-11-25,2016-11-25,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,East,Chuck Magee,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,Not,59.976,3,0.2,11.9952,0,No
7774,7775,CA-2016-152800,2016-04-13,2016-04-15,First Class,SP-20920,Susan Pistek,Consumer,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,Not,6.12,3,0.0,2.8764,2,No
7775,7776,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,Anna Andreadi,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,Not,10.98,1,0.0,2.9646,4,No
7776,7777,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,Anna Andreadi,OFF-FA-10003485,Office Supplies,Fasteners,Staples,Not,7.86,3,0.0,3.6156,4,No
7777,7778,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,Anna Andreadi,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,Not,51.45,3,0.0,13.8915,4,No
7778,7779,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,Anna Andreadi,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,Not,37.056,3,0.2,13.896,4,No
7779,7780,CA-2016-139381,2016-04-18,2016-04-22,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,23320,South,Cassandra Brandow,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,Not,203.92,4,0.0,55.0584,4,No
7780,7781,CA-2016-139381,2016-04-18,2016-04-22,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,23320,South,Cassandra Brandow,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",Not,29.56,4,0.0,7.9812,4,No
7781,7782,CA-2015-132136,2015-08-03,2015-12-03,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,Not,8.568,3,0.8,-14.5656,122,Yes
7782,7783,CA-2016-162236,2016-04-11,2016-06-11,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,Not,45.248,2,0.2,3.9592,61,Yes
7783,7784,CA-2016-162236,2016-04-11,2016-06-11,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,Not,876.3,10,0.4,-292.1,61,Yes
7784,7785,CA-2016-162236,2016-04-11,2016-06-11,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,Not,185.376,2,0.2,-34.758,61,Yes
